,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
250,1900,Paris,Athletics,Athletics,"TAUZIN, Henri",FRA,Men,400M Hurdles,Silver,summer
251,1900,Paris,Athletics,Athletics,"CASTANET, André",FRA,Men,5000M Team,Silver,summer
252,1900,Paris,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,Men,5000M Team,Silver,summer
253,1900,Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,5000M Team,Silver,summer
254,1900,Paris,Athletics,Athletics,"DELOGE, Henri",FRA,Men,5000M Team,Silver,summer
255,1900,Paris,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,Men,5000M Team,Silver,summer
256,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,60M,Bronze,summer
257,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,60M,Gold,summer
258,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,60M,Silver,summer
259,1900,Paris,Athletics,Athletics,"HALL, David",USA,Men,800M,Bronze,summer
260,1900,Paris,Athletics,Athletics,"TYSOE, Alfred",GBR,Men,800M,Gold,summer
261,1900,Paris,Athletics,Athletics,"CREGAN, John",USA,Men,800M,Silver,summer
262,1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,Discus Throw,Bronze,summer
263,1900,Paris,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,Discus Throw,Gold,summer
264,1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,Hammer Throw,Bronze,summer
265,1900,Paris,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,Hammer Throw,Gold,summer
266,1900,Paris,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,Hammer Throw,Silver,summer
267,1900,Paris,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,High Jump,Bronze,summer
268,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,High Jump,Gold,summer
269,1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,High Jump,Silver,summer
270,1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"High Jump, Standing",Bronze,summer
271,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"High Jump, Standing",Gold,summer
272,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"High Jump, Standing",Silver,summer
273,1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,Long Jump,Bronze,summer
274,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,Long Jump,Gold,summer
275,1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Long Jump,Silver,summer
276,1900,Paris,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"Long Jump, Standing",Bronze,summer
277,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"Long Jump, Standing",Gold,summer
278,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"Long Jump, Standing",Silver,summer
279,1900,Paris,Athletics,Athletics,"FAST, Ernst",SWE,Men,Marathon,Bronze,summer
280,1900,Paris,Athletics,Athletics,"THEATO, Michel",FRA,Men,Marathon,Gold,summer
281,1900,Paris,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,Marathon,Silver,summer
282,1900,Paris,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,Pole Vault,Bronze,summer
283,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,Pole Vault,Gold,summer
284,1900,Paris,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,Pole Vault,Silver,summer
285,1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,Shot Put,Bronze,summer
286,1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,Shot Put,Gold,summer
287,1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,Shot Put,Silver,summer
288,1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,Triple Jump,Bronze,summer
289,1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Triple Jump,Gold,summer
290,1900,Paris,Athletics,Athletics,"CONNOLLY, James",USA,Men,Triple Jump,Silver,summer
291,1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,"Triple Jump, Standing",Bronze,summer
292,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"Triple Jump, Standing",Gold,summer
293,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"Triple Jump, Standing",Silver,summer
294,1900,Paris,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,Cesta Punta,Gold,summer
295,1900,Paris,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,Cesta Punta,Gold,summer
296,1900,Paris,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,Cesta Punta,Silver,summer
297,1900,Paris,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,Cesta Punta,Silver,summer
298,1900,Paris,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,Cricket,Gold,summer
299,1900,Paris,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,Cricket,Gold,summer
300,1900,Paris,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,Cricket,Gold,summer
301,1900,Paris,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,Cricket,Gold,summer
302,1900,Paris,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,Cricket,Gold,summer
303,1900,Paris,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,Cricket,Gold,summer
304,1900,Paris,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,Cricket,Gold,summer
305,1900,Paris,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,Cricket,Gold,summer
306,1900,Paris,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,Cricket,Gold,summer
307,1900,Paris,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,Cricket,Gold,summer
308,1900,Paris,Cricket,Cricket,"SYMES, John",GBR,Men,Cricket,Gold,summer
309,1900,Paris,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,Cricket,Gold,summer
310,1900,Paris,Cricket,Cricket,"ANDERSON, W.",FRA,Men,Cricket,Silver,summer
311,1900,Paris,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,Cricket,Silver,summer
312,1900,Paris,Cricket,Cricket,"BRAID, J.",FRA,Men,Cricket,Silver,summer
313,1900,Paris,Cricket,Cricket,"BROWNING, W.",FRA,Men,Cricket,Silver,summer
314,1900,Paris,Cricket,Cricket,"HORNE, R.",FRA,Men,Cricket,Silver,summer
315,1900,Paris,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,Cricket,Silver,summer
316,1900,Paris,Cricket,Cricket,"MCEVOY, A.",FRA,Men,Cricket,Silver,summer
317,1900,Paris,Cricket,Cricket,"ROBINSON, D.",FRA,Men,Cricket,Silver,summer
318,1900,Paris,Cricket,Cricket,"ROQUES, F.",FRA,Men,Cricket,Silver,summer
319,1900,Paris,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,Cricket,Silver,summer
320,1900,Paris,Cricket,Cricket,"TERRY, Henry John",FRA,Men,Cricket,Silver,summer
321,1900,Paris,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,Cricket,Silver,summer
322,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Double,Gold,summer
323,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Double,Gold,summer
324,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Individual 1 Ball,Bronze,summer
325,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Individual 1 Ball,Gold,summer
326,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Individual 1 Ball,Silver,summer
327,1900,Paris,Croquet,Croquet,SAUTREAU,FRA,Men,Individual 2 Balls,Bronze,summer
328,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Individual 2 Balls,Gold,summer
329,1900,Paris,Croquet,Croquet,VIGNEROT,FRA,Men,Individual 2 Balls,Silver,summer
330,1900,Paris,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 Kilometres,Bronze,summer
331,1900,Paris,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 Kilometres,Gold,summer
332,1900,Paris,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 Kilometres,Silver,summer
333,1900,Paris,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint Indivual,Bronze,summer
334,1900,Paris,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint Indivual,Gold,summer
335,1900,Paris,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint Indivual,Silver,summer
336,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,High Jump,Bronze,summer
337,1900,Paris,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,High Jump,Gold,summer
338,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,High Jump,Gold,summer
339,1900,Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,Individual,Bronze,summer
340,1900,Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,Individual,Gold,summer
341,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,Individual,Silver,summer
342,1900,Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,Long Jump Individual,Bronze,summer
343,1900,Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,Long Jump Individual,Gold,summer
344,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,Long Jump Individual,Silver,summer
345,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,Épée Individual,Bronze,summer
346,1900,Paris,Fencing,Fencing,"PERREE, Louis",FRA,Men,Épée Individual,Silver,summer
347,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,"Épée, Amateurs And Masters",Bronze,summer
348,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Amateurs And Masters",Gold,summer
349,1900,Paris,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"Épée, Masters",Bronze,summer
350,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Masters",Gold,summer
351,1900,Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"Épée, Masters",Silver,summer
352,1900,Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,Foil Individual,Bronze,summer
353,1900,Paris,Fencing,Fencing,"COSTE, Emile",FRA,Men,Foil Individual,Gold,summer
354,1900,Paris,Fencing,Fencing,"MASSON, Henri",FRA,Men,Foil Individual,Silver,summer
355,1900,Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"Foil, Masters",Bronze,summer
356,1900,Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"Foil, Masters",Gold,summer
357,1900,Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"Foil, Masters",Silver,summer
358,1900,Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,Sabre Individual,Bronze,summer
359,1900,Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,Sabre Individual,Gold,summer
360,1900,Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,Sabre Individual,Silver,summer
361,1900,Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"Sabre, Masters",Bronze,summer
362,1900,Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"Sabre, Masters",Gold,summer
363,1900,Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"Sabre, Masters",Silver,summer
364,1900,Paris,Football,Football,"DELBECQUE, Albert",BEL,Men,Football,Bronze,summer
365,1900,Paris,Football,Football,"KELECOM, R.",BEL,Men,Football,Bronze,summer
366,1900,Paris,Football,Football,"LEBOUTTE, Marcel",BEL,Men,Football,Bronze,summer
367,1900,Paris,Football,Football,LONDOT,BEL,Men,Football,Bronze,summer
368,1900,Paris,Football,Football,"MOREAU, Ernest",BEL,Men,Football,Bronze,summer
369,1900,Paris,Football,Football,"NEEFS, E.",BEL,Men,Football,Bronze,summer
370,1900,Paris,Football,Football,"PELGRIMS, Georges",BEL,Men,Football,Bronze,summer
371,1900,Paris,Football,Football,"RENIER, Alphonse",BEL,Men,Football,Bronze,summer
372,1900,Paris,Football,Football,"SPANNOGHE, E.",BEL,Men,Football,Bronze,summer
373,1900,Paris,Football,Football,"THORNTON, Erich",BEL,Men,Football,Bronze,summer
374,1900,Paris,Football,Football,VAN HEUCKELUM,BEL,Men,Football,Bronze,summer
375,1900,Paris,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,Football,Gold,summer
376,1900,Paris,Football,Football,"BURRIDGE, T.E.",GBR,Men,Football,Gold,summer
377,1900,Paris,Football,Football,"CHALK, Alfred Ernest",GBR,Men,Football,Gold,summer
378,1900,Paris,Football,Football,"GROSLING, William Sullivan",GBR,Men,Football,Gold,summer
379,1900,Paris,Football,Football,"HASLAM, A.",GBR,Men,Football,Gold,summer
380,1900,Paris,Football,Football,"JONES, J.H.",GBR,Men,Football,Gold,summer
381,1900,Paris,Football,Football,"NICHOLAS, J.",GBR,Men,Football,Gold,summer
382,1900,Paris,Football,Football,"QUASH, William Francis",GBR,Men,Football,Gold,summer
383,1900,Paris,Football,Football,"SPACKMAN, F.G.",GBR,Men,Football,Gold,summer
384,1900,Paris,Football,Football,"TURNER, R.R.",GBR,Men,Football,Gold,summer
385,1900,Paris,Football,Football,"ZEALLEY, James Edward",GBR,Men,Football,Gold,summer
386,1900,Paris,Football,Football,"ALLEMANE, Pierre",FRA,Men,Football,Silver,summer
387,1900,Paris,Football,Football,BACH,FRA,Men,Football,Silver,summer
388,1900,Paris,Football,Football,"BLOCH, Jean",FRA,Men,Football,Silver,summer
389,1900,Paris,Football,Football,"CANELLE, Fernand",FRA,Men,Football,Silver,summer
390,1900,Paris,Football,Football,DUPARC,FRA,Men,Football,Silver,summer
391,1900,Paris,Football,Football,FRAYSSE,FRA,Men,Football,Silver,summer
392,1900,Paris,Football,Football,GAILLARD,FRA,Men,Football,Silver,summer
393,1900,Paris,Football,Football,"GARNIER, René",FRA,Men,Football,Silver,summer
394,1900,Paris,Football,Football,GRANDJEAN,FRA,Men,Football,Silver,summer
395,1900,Paris,Football,Football,HUTEAU,FRA,Men,Football,Silver,summer
396,1900,Paris,Football,Football,LAMBERT,FRA,Men,Football,Silver,summer
397,1900,Paris,Football,Football,MACAIRE,FRA,Men,Football,Silver,summer
398,1900,Paris,Football,Football,PELTIER,FRA,Men,Football,Silver,summer
399,1900,Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,Individual,Bronze,summer
400,1900,Paris,Golf,Golf,"SANDS, Charles Edward",USA,Men,Individual,Gold,summer
401,1900,Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,Individual,Silver,summer
402,1900,Paris,Golf,Golf,"PRATT, Daria",USA,Women,Individual,Bronze,summer
403,1900,Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,Individual,Gold,summer
404,1900,Paris,Golf,Golf,"WHITTIER, Pauline",USA,Women,Individual,Silver,summer
405,1900,Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,Individual All-Round,Bronze,summer
406,1900,Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,Individual All-Round,Gold,summer
407,1900,Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,Individual All-Round,Silver,summer
408,1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,Eight With Coxswain (8+),Bronze,summer
409,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,Eight With Coxswain (8+),Bronze,summer
410,1900,Paris,Rowing,Rowing,"KLEIN, Roelof",NED,Men,Eight With Coxswain (8+),Bronze,summer
411,1900,Paris,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,Eight With Coxswain (8+),Bronze,summer
412,1900,Paris,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,Eight With Coxswain (8+),Bronze,summer
413,1900,Paris,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,Eight With Coxswain (8+),Bronze,summer
414,1900,Paris,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,Eight With Coxswain (8+),Bronze,summer
415,1900,Paris,Rowing,Rowing,"TROMP, Henricus",NED,Men,Eight With Coxswain (8+),Bronze,summer
416,1900,Paris,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,Eight With Coxswain (8+),Bronze,summer
417,1900,Paris,Rowing,Rowing,"ABELL, Louis",USA,Men,Eight With Coxswain (8+),Gold,summer
418,1900,Paris,Rowing,Rowing,"CARR, William",USA,Men,Eight With Coxswain (8+),Gold,summer
419,1900,Paris,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,Eight With Coxswain (8+),Gold,summer
420,1900,Paris,Rowing,Rowing,"EXLEY, John",USA,Men,Eight With Coxswain (8+),Gold,summer
421,1900,Paris,Rowing,Rowing,"GEIGER, John",USA,Men,Eight With Coxswain (8+),Gold,summer
422,1900,Paris,Rowing,Rowing,"HEDLEY, Edward",USA,Men,Eight With Coxswain (8+),Gold,summer
423,1900,Paris,Rowing,Rowing,"JUVENAL, James",USA,Men,Eight With Coxswain (8+),Gold,summer
424,1900,Paris,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,Eight With Coxswain (8+),Gold,summer
425,1900,Paris,Rowing,Rowing,"MARSH, Edward",USA,Men,Eight With Coxswain (8+),Gold,summer
426,1900,Paris,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,Eight With Coxswain (8+),Silver,summer
427,1900,Paris,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,Eight With Coxswain (8+),Silver,summer
428,1900,Paris,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,Eight With Coxswain (8+),Silver,summer
429,1900,Paris,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,Eight With Coxswain (8+),Silver,summer
430,1900,Paris,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,Eight With Coxswain (8+),Silver,summer
431,1900,Paris,Rowing,Rowing,"ODBERG, Frank",BEL,Men,Eight With Coxswain (8+),Silver,summer
432,1900,Paris,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,Eight With Coxswain (8+),Silver,summer
433,1900,Paris,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,Eight With Coxswain (8+),Silver,summer
434,1900,Paris,Rowing,Rowing,"VERDONCK, Maurice",BEL,Men,Eight With Coxswain (8+),Silver,summer
435,1900,Paris,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
436,1900,Paris,Rowing,Rowing,"FELLE, Ernst",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
437,1900,Paris,Rowing,Rowing,"FICKEISEN, Otto",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
438,1900,Paris,Rowing,Rowing,"KÖRNER, Julius",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
439,1900,Paris,Rowing,Rowing,"KRÖWERATH, Franz",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
440,1900,Paris,Rowing,Rowing,"LEHLE, Carl",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
441,1900,Paris,Rowing,Rowing,"MÖLLER, Adolf",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
442,1900,Paris,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
443,1900,Paris,Rowing,Rowing,"RÜSTER, Hugo",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
444,1900,Paris,Rowing,Rowing,"WILKER, Hermann",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
445,1900,Paris,Rowing,Rowing,"BOUCKAERT, Henri",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
446,1900,Paris,Rowing,Rowing,"CAU, Jean",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
447,1900,Paris,Rowing,Rowing,CHARLOT,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
448,1900,Paris,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
449,1900,Paris,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
450,1900,Paris,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
451,1900,Paris,Rowing,Rowing,"GOSSLER, Oscar",GER,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
452,1900,Paris,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
453,1900,Paris,Rowing,Rowing,"KATZENSTEIN, Walther",GER,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
454,1900,Paris,Rowing,Rowing,"TIETGENS, Waldemar",GER,Men,Four-Oared Shell With Coxswain (4-),Gold,summer
455,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
456,1900,Paris,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
457,1900,Paris,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
458,1900,Paris,Rowing,Rowing,"LOTSY, Paulus Jan",NED,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
459,1900,Paris,Rowing,Rowing,"LUMPP, Georges",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
460,1900,Paris,Rowing,Rowing,"PERRIN, Charles",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
461,1900,Paris,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
462,1900,Paris,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
463,1900,Paris,Rowing,Rowing,"WEGELIN, Emile",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,summer
464,1900,Paris,Rowing,Rowing,"DELTOUR, Carlos",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
465,1900,Paris,Rowing,Rowing,"PAOLI, Raoul",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
466,1900,Paris,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
467,1900,Paris,Rowing,Rowing,"MARTINET, Louis",FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,summer
468,1900,Paris,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,summer
469,1900,Paris,Rowing,Rowing,WALEFF,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,summer
470,1900,Paris,Rowing,Rowing,"ASHE, Saint-George",GBR,Men,Single Sculls (1X),Bronze,summer
471,1900,Paris,Rowing,Rowing,"BARRELET, Henri",FRA,Men,Single Sculls (1X),Gold,summer
472,1900,Paris,Rowing,Rowing,"GAUDIN, André",FRA,Men,Single Sculls (1X),Silver,summer
473,1900,Paris,Rugby,Rugby,"AITOFF, Vladimir",FRA,Men,Rugby,Gold,summer
474,1900,Paris,Rugby,Rugby,"ALBERT, A.",FRA,Men,Rugby,Gold,summer
475,1900,Paris,Rugby,Rugby,"BINOCHE, Jean, LÃ©on",FRA,Men,Rugby,Gold,summer
476,1900,Paris,Rugby,Rugby,"COLLAS, Jean",FRA,Men,Rugby,Gold,summer
477,1900,Paris,Rugby,Rugby,"GAUTIER, Jean Guy",FRA,Men,Rugby,Gold,summer
478,1900,Paris,Rugby,Rugby,"GIROUX, Auguste",FRA,Men,Rugby,Gold,summer
479,1900,Paris,Rugby,Rugby,"GONDOUIN, Charles",FRA,Men,Rugby,Gold,summer
480,1900,Paris,Rugby,Rugby,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men,Rugby,Gold,summer
481,1900,Paris,Rugby,Rugby,"HERVE, Jean",FRA,Men,Rugby,Gold,summer
482,1900,Paris,Rugby,Rugby,"LARDANCHET, Victor",FRA,Men,Rugby,Gold,summer
483,1900,Paris,Rugby,Rugby,"LEFEBVRE, Hubert",FRA,Men,Rugby,Gold,summer
484,1900,Paris,Rugby,Rugby,"OLIVIER, Joseph",FRA,Men,Rugby,Gold,summer
485,1900,Paris,Rugby,Rugby,"PHARAMOND, Alexandre",FRA,Men,Rugby,Gold,summer
486,1900,Paris,Rugby,Rugby,"REICHEL, Frantz",FRA,Men,Rugby,Gold,summer
487,1900,Paris,Rugby,Rugby,"RISCHMANN, André",FRA,Men,Rugby,Gold,summer
488,1900,Paris,Rugby,Rugby,"ROOSEVELT, Albert",FRA,Men,Rugby,Gold,summer
489,1900,Paris,Rugby,Rugby,"SARRADE, Emile",FRA,Men,Rugby,Gold,summer
490,1900,Paris,Rugby,Rugby,"AMRHEIN, Albert",GER,Men,Rugby,Silver,summer
491,1900,Paris,Rugby,Rugby,"BAYLISS, F.C.",GBR,Men,Rugby,Silver,summer
492,1900,Paris,Rugby,Rugby,"BETTING, Hugo",GER,Men,Rugby,Silver,summer
493,1900,Paris,Rugby,Rugby,"BIRTLES, J.Henry",GBR,Men,Rugby,Silver,summer
494,1900,Paris,Rugby,Rugby,"CAUTLON, J.",GBR,Men,Rugby,Silver,summer
495,1900,Paris,Rugby,Rugby,"DARBY, Artur John",GBR,Men,Rugby,Silver,summer
496,1900,Paris,Rugby,Rugby,"DEYKIN, C.P.",GBR,Men,Rugby,Silver,summer
497,1900,Paris,Rugby,Rugby,"HERRMANN, Jacob",GER,Men,Rugby,Silver,summer
498,1900,Paris,Rugby,Rugby,"HOFMEISTER, Willy",GER,Men,Rugby,Silver,summer
499,1900,Paris,Rugby,Rugby,"HOOD, L.",GBR,Men,Rugby,Silver,summer
500,1900,Paris,Rugby,Rugby,"KREUZER, Hermann",GER,Men,Rugby,Silver,summer
501,1900,Paris,Rugby,Rugby,"LANDVOIGT, Arnold",GER,Men,Rugby,Silver,summer
502,1900,Paris,Rugby,Rugby,"LATSCHA, Hans",GER,Men,Rugby,Silver,summer
503,1900,Paris,Rugby,Rugby,"LOGAN, M.L.",GBR,Men,Rugby,Silver,summer
504,1900,Paris,Rugby,Rugby,"LOVEITT, H.A.",GBR,Men,Rugby,Silver,summer
